osmid,y,x,street_count,highway,ref,railway,geometry
65326371,37.7274526,-122.4689845,2,,,,POINT (-122.4689845 37.7274526)
65326383,37.7282121,-122.4690918,2,,,,POINT (-122.4690918 37.7282121)
65326392,37.7262985,-122.469193,4,stop,,,POINT (-122.469193 37.7262985)
65326405,37.7287679,-122.4693493,4,,,,POINT (-122.4693493 37.7287679)
65326422,37.7297856,-122.4715572,3,,,,POINT (-122.4715572 37.7297856)
65326424,37.7297968,-122.4718384,3,,,,POINT (-122.4718384 37.7297968)
65327417,37.7360463,-122.4742225,1,,,,POINT (-122.4742225 37.7360463)
65327955,37.7410713,-122.4661567,3,,,,POINT (-122.4661567 37.7410713)
65328478,37.7425362,-122.4874958,4,,,,POINT (-122.4874958 37.7425362)
65328485,37.7406701,-122.4873653,4,,,,POINT (-122.4873653 37.7406701)
65328488,37.7388103,-122.4872352,4,,,,POINT (-122.4872352 37.7388103)
65328500,37.7376378,-122.4875392,3,,,,POINT (-122.4875392 37.7376378)
65329159,37.7300819,-122.4759686,5,,,,POINT (-122.4759686 37.7300819)
65329238,37.725506,-122.4758387,3,,,,POINT (-122.4758387 37.725506)
65329277,37.7347941,-122.4885701,3,,,,POINT (-122.4885701 37.7347941)
65329578,37.7421586,-122.4960682,4,,,,POINT (-122.4960682 37.7421586)
65329581,37.7402918,-122.4959376,4,stop,,,POINT (-122.4959376 37.7402918)
65329583,37.7384285,-122.4958073,4,,,,POINT (-122.4958073 37.7384285)
65329585,37.7347133,-122.4955475,3,,,,POINT (-122.4955475 37.7347133)
65329597,37.7431501,-122.4735584,4,,,,POINT (-122.4735584 37.7431501)
65329600,37.7412843,-122.4734258,4,,,,POINT (-122.4734258 37.7412843)
65329602,37.7394194,-122.4732986,4,,,,POINT (-122.4732986 37.7394194)
65329866,37.7346629,-122.4723766,4,,,,POINT (-122.4723766 37.7346629)
65329876,37.7337425,-122.4731891,3,,,,POINT (-122.4731891 37.7337425)
65329911,37.7410008,-122.4798691,4,,,,POINT (-122.4798691 37.7410008)
65329919,37.7391377,-122.4797385,4,,,,POINT (-122.4797385 37.7391377)
65329934,37.7325531,-122.4792502,4,,,,POINT (-122.4792502 37.7325531)
65329950,37.7371337,-122.4673076,3,,,,POINT (-122.4673076 37.7371337)
65329952,37.736692,-122.4661179,4,,,,POINT (-122.4661179 37.736692)
65329990,37.7240837,-122.4742596,3,,,,POINT (-122.4742596 37.7240837)
65329996,37.7212419,-122.4745384,4,,,,POINT (-122.4745384 37.7212419)
65330008,37.7419705,-122.5003505,4,stop,,,POINT (-122.5003505 37.7419705)
65330010,37.7401029,-122.50022,4,stop,,,POINT (-122.50022 37.7401029)
65330013,37.7382397,-122.5000893,4,stop,,,POINT (-122.5000893 37.7382397)
65330018,37.7349071,-122.5000996,3,,,,POINT (-122.5000996 37.7349071)
65330298,37.714285,-122.466219,4,stop,,,POINT (-122.466219 37.714285)
65330300,37.7142649,-122.4689151,4,,,,POINT (-122.4689151 37.7142649)
65330304,37.7142769,-122.4704846,4,,,,POINT (-122.4704846 37.7142769)
65330783,37.7212011,-122.4843017,3,,,,POINT (-122.4843017 37.7212011)
65330789,37.7209466,-122.4847121,3,,,,POINT (-122.4847121 37.7209466)
65330797,37.7198454,-122.484755,3,,,,POINT (-122.484755 37.7198454)
65330829,37.7154875,-122.4833191,3,,,,POINT (-122.4833191 37.7154875)
65330886,37.7198419,-122.48464,3,,,,POINT (-122.48464 37.7198419)
65332285,37.721657,-122.46866,3,,,,POINT (-122.46866 37.721657)
65332289,37.7235086,-122.46773,4,,,,POINT (-122.46773 37.7235086)
65332297,37.7255754,-122.4673411,3,,,,POINT (-122.4673411 37.7255754)
65332458,37.7361932,-122.4699617,3,,,,POINT (-122.4699617 37.7361932)
65332459,37.7354577,-122.4708611,3,,,,POINT (-122.4708611 37.7354577)
65332476,37.7361481,-122.4698977,3,,,,POINT (-122.4698977 37.7361481)
65332922,37.7129444,-122.4662024,1,turning_circle,,,POINT (-122.4662024 37.7129444)
65332924,37.7161203,-122.46622,3,stop,,,POINT (-122.46622 37.7161203)
65332940,37.7288033,-122.4720646,3,,,,POINT (-122.4720646 37.7288033)
65332942,37.7288085,-122.4722648,4,,,,POINT (-122.4722648 37.7288085)
65332964,37.7268962,-122.4742346,4,,,,POINT (-122.4742346 37.7268962)
65332985,37.7255653,-122.4724382,3,,,,POINT (-122.4724382 37.7255653)
65333095,37.7312116,-122.4897032,3,,,,POINT (-122.4897032 37.7312116)
65333152,37.7423946,-122.4907092,4,,,,POINT (-122.4907092 37.7423946)
65333155,37.7405284,-122.4905786,4,,,,POINT (-122.4905786 37.7405284)
65333157,37.7386677,-122.4904483,4,,,,POINT (-122.4904483 37.7386677)
65333235,37.7378101,-122.4812707,1,,,,POINT (-122.4812707 37.7378101)
65335446,37.7178883,-122.468941,4,stop,,,POINT (-122.468941 37.7178883)
65335448,37.7178807,-122.46984,4,stop,,,POINT (-122.46984 37.7178807)
65335451,37.7178731,-122.470737,4,stop,,,POINT (-122.470737 37.7178731)
65335454,37.7178654,-122.4716595,4,stop,,,POINT (-122.4716595 37.7178654)
65336367,37.719793,-122.483059,3,,,,POINT (-122.483059 37.719793)
65337322,37.721726,-122.4825056,3,,,,POINT (-122.4825056 37.721726)
65337327,37.7213176,-122.482966,3,,,,POINT (-122.482966 37.7213176)
65337329,37.7204499,-122.4830239,3,,,,POINT (-122.4830239 37.7204499)
65337333,37.7179488,-122.483178,3,,,,POINT (-122.483178 37.7179488)
65337335,37.7165375,-122.4832599,3,,,,POINT (-122.4832599 37.7165375)
65337883,37.744967,-122.466255,3,,,,POINT (-122.466255 37.744967)
65337886,37.744862,-122.4675098,1,turning_circle,,,POINT (-122.4675098 37.744862)
65340446,37.7449476,-122.4692929,1,,,,POINT (-122.4692929 37.7449476)
65340451,37.743342,-122.4691826,4,,,,POINT (-122.4691826 37.743342)
65340883,37.734585,-122.4741343,3,,,,POINT (-122.4741343 37.734585)
65340889,37.7324155,-122.4739865,3,,,,POINT (-122.4739865 37.7324155)
65340911,37.7400331,-122.4682399,3,,,,POINT (-122.4682399 37.7400331)
65340921,37.7398619,-122.4691999,3,,,,POINT (-122.4691999 37.7398619)
65340931,37.7395715,-122.4699961,4,,,,POINT (-122.4699961 37.7395715)
65340935,37.7395174,-122.4711006,4,,,,POINT (-122.4711006 37.7395174)
65340939,37.7393716,-122.4743641,4,,,,POINT (-122.4743641 37.7393716)
65340947,37.739278,-122.4765247,4,,,,POINT (-122.4765247 37.739278)
65340952,37.7392312,-122.477596,4,,,,POINT (-122.477596 37.7392312)
65340956,37.7391844,-122.4786665,4,,,,POINT (-122.4786665 37.7391844)
65340959,37.7385731,-122.4925912,4,,,,POINT (-122.4925912 37.7385731)
65340962,37.7385227,-122.4936732,4,,,,POINT (-122.4936732 37.7385227)
65340964,37.7383813,-122.4968777,4,stop,,,POINT (-122.4968777 37.7383813)
65340967,37.7383342,-122.4979473,4,stop,,,POINT (-122.4979473 37.7383342)
65340970,37.7382869,-122.4990186,3,stop,,,POINT (-122.4990186 37.7382869)
65340972,37.7381451,-122.5022344,4,,,,POINT (-122.5022344 37.7381451)
65340973,37.7380978,-122.5033075,4,stop,,,POINT (-122.5033075 37.7380978)
65341568,37.7421114,-122.4971389,5,,,,POINT (-122.4971389 37.7421114)
65341569,37.7402446,-122.4970082,4,,,,POINT (-122.4970082 37.7402446)
65341574,37.7346678,-122.4966174,4,,,,POINT (-122.4966174 37.7346678)
65341610,37.7431024,-122.4746411,4,,,,POINT (-122.4746411 37.7431024)
65341614,37.7412372,-122.4745108,4,,,,POINT (-122.4745108 37.7412372)
65342004,37.7290478,-122.4681403,3,,,,POINT (-122.4681403 37.7290478)
65342015,37.7292134,-122.4682325,3,,,,POINT (-122.4682325 37.7292134)
65342038,37.7304708,-122.4705136,3,,,,POINT (-122.4705136 37.7304708)
65342045,37.7310323,-122.4716672,4,traffic_signals,,,POINT (-122.4716672 37.7310323)
65342049,37.7312273,-122.4722228,6,,,,POINT (-122.4722228 37.7312273)
65342051,37.7321209,-122.4742163,3,,,,POINT (-122.4742163 37.7321209)
65342056,37.7326931,-122.4760632,4,stop,,,POINT (-122.4760632 37.7326931)
65342058,37.7326532,-122.4769708,4,,,,POINT (-122.4769708 37.7326532)
65342062,37.7326124,-122.4778992,4,stop,,,POINT (-122.4778992 37.7326124)
65342069,37.7323597,-122.4836512,4,stop,,,POINT (-122.4836512 37.7323597)
65342071,37.732321,-122.4845323,4,,,,POINT (-122.4845323 37.732321)
65342074,37.7322823,-122.485412,4,,,,POINT (-122.485412 37.7322823)
65342076,37.7322435,-122.4862948,4,stop,,,POINT (-122.4862948 37.7322435)
65342081,37.7322049,-122.4871742,4,,,,POINT (-122.4871742 37.7322049)
65342084,37.7321662,-122.4880557,4,,,,POINT (-122.4880557 37.7321662)
65342088,37.7321283,-122.4889179,4,stop,,,POINT (-122.4889179 37.7321283)
65342098,37.7320168,-122.4914547,4,stop,,,POINT (-122.4914547 37.7320168)
65342101,37.7319795,-122.4923034,4,,,,POINT (-122.4923034 37.7319795)
65342106,37.7318906,-122.4943265,4,,,,POINT (-122.4943265 37.7318906)
65342682,37.7429137,-122.4789268,4,,,,POINT (-122.4789268 37.7429137)
65342686,37.7410481,-122.4787965,4,,,,POINT (-122.4787965 37.7410481)
65342715,37.7345291,-122.4780042,3,,,,POINT (-122.4780042 37.7345291)
65342742,37.7420171,-122.49928,6,,,,POINT (-122.49928 37.7420171)
65342744,37.7401501,-122.4991492,4,stop,,,POINT (-122.4991492 37.7401501)
65342811,37.7086819,-122.4704214,3,,,,POINT (-122.4704214 37.7086819)
65342814,37.7086823,-122.4708458,1,,,,POINT (-122.4708458 37.7086823)
65342995,37.720399,-122.481354,4,,,,POINT (-122.481354 37.720399)
65343306,37.7313152,-122.4979205,4,,,,POINT (-122.4979205 37.7313152)
65344130,37.716092,-122.4707144,4,,,,POINT (-122.4707144 37.716092)
65346130,37.7295624,-122.486668,3,,,,POINT (-122.486668 37.7295624)
65346164,37.7270373,-122.4840395,3,,,,POINT (-122.4840395 37.7270373)
65346168,37.7266785,-122.4839076,3,,,,POINT (-122.4839076 37.7266785)
65346174,37.7248904,-122.4846606,4,,,,POINT (-122.4846606 37.7248904)
65346254,37.7086704,-122.4854397,3,,,,POINT (-122.4854397 37.7086704)
65346331,37.727679,-122.4841418,3,,,,POINT (-122.4841418 37.727679)
65347159,37.7119117,-122.4684596,1,,,,POINT (-122.4684596 37.7119117)
65347199,37.7301066,-122.4950394,3,,,,POINT (-122.4950394 37.7301066)
65347558,37.7309675,-122.4879696,3,,,,POINT (-122.4879696 37.7309675)
65347655,37.7208429,-122.4811096,4,,,,POINT (-122.4811096 37.7208429)
65347665,37.7218415,-122.482134,3,,,,POINT (-122.482134 37.7218415)
65347670,37.7218527,-122.4806352,3,,,,POINT (-122.4806352 37.7218527)
65348256,37.7236295,-122.4687481,3,,,,POINT (-122.4687481 37.7236295)
65348517,37.7341672,-122.4864281,3,,,,POINT (-122.4864281 37.7341672)
65348521,37.7308831,-122.4862004,4,stop,,,POINT (-122.4862004 37.7308831)
65348794,37.7285715,-122.4658022,1,,,,POINT (-122.4658022 37.7285715)
65349256,37.7442903,-122.4661642,4,,,,POINT (-122.4661642 37.7442903)
65349387,37.7161033,-122.468918,4,stop,,,POINT (-122.468918 37.7161033)
65349389,37.7160976,-122.469819,4,stop,,,POINT (-122.469819 37.7160976)
65349394,37.7161438,-122.4716022,3,,,,POINT (-122.4716022 37.7161438)
65350300,37.7456975,-122.4657194,3,,,,POINT (-122.4657194 37.7456975)
65350553,37.7401974,-122.4980781,4,stop,,,POINT (-122.4980781 37.7401974)
65350556,37.7346224,-122.497687,3,,,,POINT (-122.497687 37.7346224)
65350687,37.7129822,-122.4693241,1,,,,POINT (-122.4693241 37.7129822)
65350793,37.7269199,-122.4747764,5,,,,POINT (-122.4747764 37.7269199)
65350803,37.7270134,-122.476061,4,,,,POINT (-122.476061 37.7270134)
65351693,37.7429608,-122.4778562,4,,,,POINT (-122.4778562 37.7429608)
65351697,37.7410954,-122.477726,4,,,,POINT (-122.477726 37.7410954)
65351722,37.7347223,-122.4771133,3,,,,POINT (-122.4771133 37.7347223)
65352591,37.728902,-122.471619,4,,,,POINT (-122.471619 37.728902)
65352594,37.7289116,-122.4718846,3,,,,POINT (-122.4718846 37.7289116)
65353229,37.7133921,-122.4704766,1,,,,POINT (-122.4704766 37.7133921)
65353235,37.710211,-122.4704343,1,,,,POINT (-122.4704343 37.710211)
65353303,37.7414978,-122.4685918,4,,,,POINT (-122.4685918 37.7414978)
65353309,37.7414299,-122.4701135,4,,,,POINT (-122.4701135 37.7414299)
65353310,37.741381,-122.47124,4,,,,POINT (-122.47124 37.741381)
65353311,37.7411426,-122.4766549,4,,,,POINT (-122.4766549 37.7411426)
65353313,37.7404337,-122.4927217,4,stop,,,POINT (-122.4927217 37.7404337)
65353316,37.7403864,-122.4937932,4,,,,POINT (-122.4937932 37.7403864)
65353320,37.7400082,-122.502365,4,,,,POINT (-122.502365 37.7400082)
65353322,37.7399609,-122.5034379,4,stop,,,POINT (-122.5034379 37.7399609)
65353553,37.7190095,-122.5001725,4,traffic_signals,,,POINT (-122.5001725 37.7190095)
65353692,37.7189685,-122.5003294,4,traffic_signals,,,POINT (-122.5003294 37.7189685)
65353706,37.7204974,-122.5003592,3,,,,POINT (-122.5003592 37.7204974)
65353728,37.7247669,-122.5029726,3,,,,POINT (-122.5029726 37.7247669)
65354498,37.7168855,-122.4742835,3,,,,POINT (-122.4742835 37.7168855)
65355106,37.7304988,-122.4671273,3,,,,POINT (-122.4671273 37.7304988)
65355540,37.7237261,-122.4952645,1,,,,POINT (-122.4952645 37.7237261)
65355930,37.7352344,-122.4738529,1,,,,POINT (-122.4738529 37.7352344)
65355934,37.7347742,-122.4738161,3,,,,POINT (-122.4738161 37.7347742)
65356368,37.7216541,-122.46974,3,,,,POINT (-122.46974 37.7216541)
65357344,37.7418754,-122.5024959,6,,,,POINT (-122.5024959 37.7418754)
65357346,37.7355085,-122.5020546,3,,,,POINT (-122.5020546 37.7355085)
65358533,37.7350801,-122.4923462,4,,,,POINT (-122.4923462 37.7350801)
65358541,37.7348473,-122.4934214,5,,,,POINT (-122.4934214 37.7348473)
65358626,37.7216568,-122.4722753,4,traffic_signals,,,POINT (-122.4722753 37.7216568)
65358645,37.7309191,-122.4716867,4,traffic_signals,,,POINT (-122.4716867 37.7309191)
65358646,37.7311644,-122.4719731,5,traffic_signals,,,POINT (-122.4719731 37.7311644)
65358669,37.7216516,-122.4719995,4,,,,POINT (-122.4719995 37.7216516)
65358673,37.7212438,-122.4720118,1,,,,POINT (-122.4720118 37.7212438)
65358686,37.7248073,-122.4725837,3,,,,POINT (-122.4725837 37.7248073)
65358701,37.7215802,-122.4726359,5,,,,POINT (-122.4726359 37.7215802)
65358714,37.7319444,-122.4714217,3,,,,POINT (-122.4714217 37.7319444)
65358721,37.7310527,-122.4719712,4,traffic_signals,,,POINT (-122.4719712 37.7310527)
65358739,37.7180455,-122.4726602,3,,,,POINT (-122.4726602 37.7180455)
65358767,37.7092142,-122.4710648,3,motorway_junction,,,POINT (-122.4710648 37.7092142)
65358818,37.7088196,-122.4712691,3,motorway_junction,49,,POINT (-122.4712691 37.7088196)
65359394,37.7193928,-122.4763134,4,,,,POINT (-122.4763134 37.7193928)
65359421,37.7345727,-122.4761936,3,,,,POINT (-122.4761936 37.7345727)
65359424,37.7310986,-122.4759508,5,stop,,,POINT (-122.4759508 37.7310986)
65359469,37.743008,-122.4767851,4,,,,POINT (-122.4767851 37.743008)
65360198,37.7435617,-122.466069,3,,,,POINT (-122.466069 37.7435617)
65360361,37.7319126,-122.4705229,3,,,,POINT (-122.4705229 37.7319126)
65360365,37.7318819,-122.4696393,4,stop,,,POINT (-122.4696393 37.7318819)
65360368,37.7317888,-122.4669636,4,stop,,,POINT (-122.4669636 37.7317888)
65360691,37.7343435,-122.4858848,4,,,,POINT (-122.4858848 37.7343435)
65360755,37.734337,-122.4860302,4,,,,POINT (-122.4860302 37.734337)
65362282,37.7357355,-122.4725597,1,turning_circle,,,POINT (-122.4725597 37.7357355)
65362289,37.7348053,-122.4726548,3,,,,POINT (-122.4726548 37.7348053)
65362314,37.7308226,-122.4870783,3,,,,POINT (-122.4870783 37.7308226)
65362323,37.7312098,-122.4888548,4,stop,,,POINT (-122.4888548 37.7312098)
65362333,37.7307178,-122.4913646,3,,,,POINT (-122.4913646 37.7307178)
65363639,37.7197286,-122.4759734,3,,,,POINT (-122.4759734 37.7197286)
65363646,37.7198066,-122.4760862,3,,,,POINT (-122.4760862 37.7198066)
65364264,37.7340498,-122.4890498,4,,,,POINT (-122.4890498 37.7340498)
65364777,37.7423002,-122.4928527,4,stop,,,POINT (-122.4928527 37.7423002)
65364781,37.7340585,-122.4922739,3,,,,POINT (-122.4922739 37.7340585)
65364837,37.743296,-122.4702341,4,,,,POINT (-122.4702341 37.743296)
65365046,37.7302178,-122.5026507,3,,,,POINT (-122.5026507 37.7302178)
65365439,37.7344102,-122.4991631,4,,,,POINT (-122.4991631 37.7344102)
65365901,37.7434179,-122.4678017,3,,,,POINT (-122.4678017 37.7434179)
65366648,37.7434921,-122.4668642,3,,,,POINT (-122.4668642 37.7434921)
65366846,37.7418282,-122.5035686,6,,,,POINT (-122.5035686 37.7418282)
65369025,37.7385458,-122.4658977,3,,,,POINT (-122.4658977 37.7385458)
65370637,37.743243,-122.4713766,4,,,,POINT (-122.4713766 37.743243)
65370802,37.7458343,-122.4678293,1,turning_circle,,,POINT (-122.4678293 37.7458343)
65372177,37.7266454,-122.4707226,3,,,,POINT (-122.4707226 37.7266454)
65372618,37.7346094,-122.4732518,3,,,,POINT (-122.4732518 37.7346094)
65372728,37.7338879,-122.4965684,3,,,,POINT (-122.4965684 37.7338879)
65375081,37.7383459,-122.4658173,3,,,,POINT (-122.4658173 37.7383459)
258289371,37.7253522,-122.5029247,3,,,,POINT (-122.5029247 37.7253522)
258289605,37.7258569,-122.5040439,3,,,,POINT (-122.5040439 37.7258569)
258755838,37.7332495,-122.4704037,4,,,,POINT (-122.4704037 37.7332495)
258755839,37.7332223,-122.4695898,4,,,,POINT (-122.4695898 37.7332223)
258755840,37.7331927,-122.4687032,4,,,,POINT (-122.4687032 37.7331927)
258755841,37.7331647,-122.4678675,4,,,,POINT (-122.4678675 37.7331647)
258755842,37.7331369,-122.4670308,4,,,,POINT (-122.4670308 37.7331369)
258757444,37.7449234,-122.4757404,4,traffic_signals,,,POINT (-122.4757404 37.7449234)
258757445,37.7430602,-122.4756078,4,traffic_signals,,,POINT (-122.4756078 37.7430602)
258757446,37.7411932,-122.4755083,4,traffic_signals,,,POINT (-122.4755083 37.7411932)
258757447,37.7393284,-122.4753787,4,traffic_signals,,,POINT (-122.4753787 37.7393284)
258757448,37.7374655,-122.475247,3,traffic_signals,,,POINT (-122.475247 37.7374655)
258757449,37.7347274,-122.4750774,4,,,,POINT (-122.4750774 37.7347274)
258757450,37.7310911,-122.4748221,4,traffic_signals,,,POINT (-122.4748221 37.7310911)
258757451,37.7324357,-122.4749083,4,traffic_signals,,,POINT (-122.4749083 37.7324357)
258757483,37.7202629,-122.4753702,4,traffic_signals,,,POINT (-122.4753702 37.7202629)
258757484,37.7209929,-122.4753684,4,traffic_signals,,,POINT (-122.4753684 37.7209929)
258757616,37.7213531,-122.4736698,4,,,,POINT (-122.4736698 37.7213531)
258757617,37.7211911,-122.4745404,4,,,,POINT (-122.4745404 37.7211911)
258757618,37.7210369,-122.475116,4,traffic_signals,,,POINT (-122.475116 37.7210369)
258757619,37.7209427,-122.4753705,4,traffic_signals,,,POINT (-122.4753705 37.7209427)
258757620,37.7207758,-122.4761067,4,,,,POINT (-122.4761067 37.7207758)
258914478,37.7296887,-122.4906153,3,,,,POINT (-122.4906153 37.7296887)
258914480,37.7296686,-122.4866172,4,,,,POINT (-122.4866172 37.7296686)
258914482,37.7270568,-122.4838649,4,,,,POINT (-122.4838649 37.7270568)
258914912,37.7147285,-122.4851971,4,,,,POINT (-122.4851971 37.7147285)
258916766,37.7385029,-122.494122,4,,,,POINT (-122.494122 37.7385029)
258916769,37.7459616,-122.4946444,4,traffic_signals,,,POINT (-122.4946444 37.7459616)
258916780,37.7366577,-122.4939928,4,,,,POINT (-122.4939928 37.7366577)
258916782,37.7440964,-122.4945138,4,,,,POINT (-122.4945138 37.7440964)
258916794,37.7319199,-122.4936608,4,,,,POINT (-122.4936608 37.7319199)
258916797,37.7422328,-122.4943832,4,,,,POINT (-122.4943832 37.7422328)
258916805,37.7403662,-122.4942525,4,,,,POINT (-122.4942525 37.7403662)
258922094,37.7345594,-122.4750634,4,,,,POINT (-122.4750634 37.7345594)
258922097,37.7345576,-122.4751988,4,,,,POINT (-122.4751988 37.7345576)
258922103,37.7344794,-122.4793852,4,traffic_signals,,,POINT (-122.4793852 37.7344794)
258922135,37.7339411,-122.4914549,4,,,,POINT (-122.4914549 37.7339411)
258922152,37.7345494,-122.4771022,4,,,,POINT (-122.4771022 37.7345494)
258922160,37.7341848,-122.4860196,3,,,,POINT (-122.4860196 37.7341848)
258924396,37.73558,-122.506705,2,traffic_signals,,,POINT (-122.506705 37.73558)
258924399,37.7353757,-122.5067354,3,traffic_signals,,,POINT (-122.5067354 37.7353757)
258967500,37.7185756,-122.4847458,4,,,,POINT (-122.4847458 37.7185756)
258967501,37.7183219,-122.4847457,4,,,,POINT (-122.4847457 37.7183219)
258972095,37.7216227,-122.4724494,4,traffic_signals,,,POINT (-122.4724494 37.7216227)
258972096,37.7268216,-122.4721718,4,traffic_signals,,,POINT (-122.4721718 37.7268216)
258972779,37.7114665,-122.4669896,4,traffic_signals,,,POINT (-122.4669896 37.7114665)
259403914,37.7196633,-122.4796357,3,,,,POINT (-122.4796357 37.7196633)
260168259,37.7128674,-122.472788,4,traffic_signals,,,POINT (-122.472788 37.7128674)
260168596,37.7123756,-122.4670957,4,traffic_signals,,,POINT (-122.4670957 37.7123756)
260169463,37.7105398,-122.4693128,4,stop,,,POINT (-122.4693128 37.7105398)
260326754,37.7187502,-122.4997363,3,,,,POINT (-122.4997363 37.7187502)
261499008,37.7269197,-122.4760662,4,,,,POINT (-122.4760662 37.7269197)
263988287,37.7166972,-122.4760397,3,,,,POINT (-122.4760397 37.7166972)
263989180,37.7174593,-122.4726878,4,traffic_signals,,,POINT (-122.4726878 37.7174593)
263990898,37.715333,-122.470828,3,,,,POINT (-122.470828 37.715333)
302912544,37.7338168,-122.4942733,3,,,,POINT (-122.4942733 37.7338168)
303007291,37.7180497,-122.5000551,3,motorway_junction,,,POINT (-122.5000551 37.7180497)
313867819,37.7339057,-122.4956865,3,,,,POINT (-122.4956865 37.7339057)
313867822,37.7338996,-122.4971911,4,,,,POINT (-122.4971911 37.7338996)
313867979,37.733702,-122.49681,4,,,,POINT (-122.49681 37.733702)
313867980,37.733701,-122.4967575,4,,,,POINT (-122.4967575 37.733701)
313867983,37.7337293,-122.4957436,3,,,,POINT (-122.4957436 37.7337293)
313868118,37.733731,-122.496772,4,,,,POINT (-122.496772 37.733731)
313868120,37.7333008,-122.497255,3,,,,POINT (-122.497255 37.7333008)
313868343,37.7333134,-122.4970189,3,motorway_junction,,,POINT (-122.4970189 37.7333134)
313889759,37.72659,-122.5022184,3,crossing,,,POINT (-122.5022184 37.72659)
315412306,37.7270819,-122.4833987,3,,,,POINT (-122.4833987 37.7270819)
315417477,37.7163741,-122.4722961,3,,,,POINT (-122.4722961 37.7163741)
315417482,37.7165256,-122.4720488,3,,,,POINT (-122.4720488 37.7165256)
315420239,37.7195271,-122.4764864,4,,,,POINT (-122.4764864 37.7195271)
315422800,37.7159192,-122.4746262,3,,,,POINT (-122.4746262 37.7159192)
315422929,37.71579,-122.4744182,3,,,,POINT (-122.4744182 37.71579)
315422932,37.7158863,-122.4743195,3,,,,POINT (-122.4743195 37.7158863)
315422935,37.7159693,-122.4743411,3,,,,POINT (-122.4743411 37.7159693)
315422936,37.716012,-122.4743981,3,,,,POINT (-122.4743981 37.716012)
315422939,37.7160144,-122.4745411,3,,,,POINT (-122.4745411 37.7160144)
315423195,37.714903,-122.4729775,3,,,,POINT (-122.4729775 37.714903)
315424198,37.7206578,-122.4812499,3,,,,POINT (-122.4812499 37.7206578)
315424202,37.7206964,-122.4808817,3,,,,POINT (-122.4808817 37.7206964)
315424283,37.7210566,-122.4813688,3,,,,POINT (-122.4813688 37.7210566)
315424559,37.7219281,-122.4823047,3,,,,POINT (-122.4823047 37.7219281)
315424563,37.7216109,-122.4823135,3,,,,POINT (-122.4823135 37.7216109)
315424842,37.7241778,-122.4813454,1,,,,POINT (-122.4813454 37.7241778)
315425700,37.7341146,-122.4717695,3,,,,POINT (-122.4717695 37.7341146)
315429027,37.7348765,-122.467853,3,,,,POINT (-122.467853 37.7348765)
318255177,37.729591,-122.4935507,6,,,,POINT (-122.4935507 37.729591)
318255543,37.7300583,-122.4935265,3,,,,POINT (-122.4935265 37.7300583)
318256096,37.732824,-122.4928182,1,,,,POINT (-122.4928182 37.732824)
318304226,37.7179353,-122.4731721,3,,,,POINT (-122.4731721 37.7179353)
345501667,37.7262965,-122.5027342,3,motorway_junction,,,POINT (-122.5027342 37.7262965)
347808294,37.7160113,-122.4775039,3,,,,POINT (-122.4775039 37.7160113)
356705879,37.7312498,-122.498135,4,,,,POINT (-122.498135 37.7312498)
370813013,37.7084958,-122.4865842,3,,,,POINT (-122.4865842 37.7084958)
388001178,37.731089,-122.4723921,3,,,,POINT (-122.4723921 37.731089)
388001187,37.7308977,-122.4721549,3,,,,POINT (-122.4721549 37.7308977)
388004321,37.7360178,-122.4751576,3,,,,POINT (-122.4751576 37.7360178)
418584220,37.713022,-122.4685514,1,turning_circle,,,POINT (-122.4685514 37.713022)
432780750,37.7272933,-122.4750368,3,,,,POINT (-122.4750368 37.7272933)
434818714,37.7348156,-122.472211,3,,,,POINT (-122.472211 37.7348156)
436969507,37.7347504,-122.4706454,3,,,,POINT (-122.4706454 37.7347504)
469713214,37.734596,-122.4801558,3,,,,POINT (-122.4801558 37.734596)
601336584,37.7178602,-122.4722568,1,,,,POINT (-122.4722568 37.7178602)
612715052,37.7163177,-122.4791149,3,,,,POINT (-122.4791149 37.7163177)
612715733,37.7164339,-122.4791358,3,,,,POINT (-122.4791358 37.7164339)
612715995,37.7163001,-122.4792609,3,,,,POINT (-122.4792609 37.7163001)
612716327,37.716883,-122.479916,3,,,,POINT (-122.479916 37.716883)
612716404,37.7170058,-122.4800622,3,,,,POINT (-122.4800622 37.7170058)
612716525,37.7170006,-122.4799126,3,,,,POINT (-122.4799126 37.7170006)
612723135,37.7128901,-122.472458,3,,,,POINT (-122.472458 37.7128901)
612723533,37.7131649,-122.4727886,3,,,,POINT (-122.4727886 37.7131649)
612724723,37.711458,-122.4712588,3,,,,POINT (-122.4712588 37.711458)
615144100,37.7346804,-122.4709995,3,,,,POINT (-122.4709995 37.7346804)
615144102,37.7347926,-122.4709868,3,,,,POINT (-122.4709868 37.7347926)
615144106,37.7347947,-122.4710465,3,,,,POINT (-122.4710465 37.7347947)
702390031,37.7299979,-122.5027852,1,,,,POINT (-122.5027852 37.7299979)
703334303,37.7267245,-122.5025589,3,,,,POINT (-122.5025589 37.7267245)
741739942,37.7120922,-122.4890604,1,,,,POINT (-122.4890604 37.7120922)
741739944,37.712328,-122.489412,1,,,,POINT (-122.489412 37.712328)
750039531,37.7374295,-122.4911,2,,,,POINT (-122.4911 37.7374295)
761765975,37.7270081,-122.47538,3,,,,POINT (-122.47538 37.7270081)
761766172,37.7272092,-122.4760501,3,,,,POINT (-122.4760501 37.7272092)
