u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,bridge,tunnel,geometry,width,access,junction,artificial
65295172,65295170,0.0,286186803,residential,,,Santiago Street,False,,True,94.58088061678828,,,"LINESTRING (-122.4961985 37.7440222, -122.4951245 37.7440695)",,,,False
65295172,65329578,0.0,8918515,residential,,,38th Avenue,False,,False,207.53964480424008,,,"LINESTRING (-122.4961985 37.7440222, -122.4961904 37.7439069, -122.4960764 37.7422763, -122.4960751 37.7422579, -122.4960693 37.7421743, -122.4960682 37.7421586)",,,,False
65295172,65310665,0.0,8918515,residential,,,38th Avenue,False,,True,207.7066519903429,,,"LINESTRING (-122.4961985 37.7440222, -122.4962066 37.7441387, -122.496323 37.7458034, -122.4963289 37.7458873)",,,,False
65295177,65295179,0.0,286186803,residential,,,Santiago Street,False,,False,94.23737561548084,,,"LINESTRING (-122.4972697 37.7439751, -122.4983398 37.743928)",,,,False
65295177,65295172,0.0,286186803,residential,,,Santiago Street,False,,True,94.33388721969084,,,"LINESTRING (-122.4972697 37.7439751, -122.4961985 37.7440222)",,,,False
65295177,65341568,0.0,1409523173,residential,,,39th Avenue,False,,False,207.55317906691505,,,"LINESTRING (-122.4972697 37.7439751, -122.4971467 37.742223, -122.4971459 37.7422113, -122.49714 37.7421271, -122.4971389 37.7421114)",,,,False
65295177,65310667,0.0,1409523173,residential,,,39th Avenue,False,,True,207.6854177935005,,,"LINESTRING (-122.4972697 37.7439751, -122.4973948 37.7457615, -122.4974003 37.74584)",,,,False
65295179,65295181,0.0,286186803,residential,,,Santiago Street,False,,False,94.29888996337613,,,"LINESTRING (-122.4983398 37.743928, -122.4994106 37.7438809)",,,,False
65295179,65295177,0.0,286186803,residential,,,Santiago Street,False,,True,94.23737561548084,,,"LINESTRING (-122.4983398 37.743928, -122.4972697 37.7439751)",,,,False
65295179,12116291923,0.0,162470926,residential,,,40th Avenue,False,,False,207.56428164540665,,,"LINESTRING (-122.4983398 37.743928, -122.4983313 37.7438072, -122.4982171 37.7421804, -122.498216 37.7421647, -122.4982101 37.74208, -122.498209 37.7420642)",40',,,False
65295179,65310670,0.0,162470926,residential,,,40th Avenue,False,,True,207.6748022117756,,,"LINESTRING (-122.4983398 37.743928, -122.498348 37.7440453, -122.4984705 37.7457928)",40',,,False
65295181,65295183,0.0,286186803,residential,,,Santiago Street,False,,False,94.34284600213036,,,"LINESTRING (-122.4994106 37.7438809, -122.5004819 37.7438338)",,,,False
65295181,65295179,0.0,286186803,residential,,,Santiago Street,False,,True,94.29888996337613,,,"LINESTRING (-122.4994106 37.7438809, -122.4983398 37.743928)",,,,False
65295181,65310673,0.0,419633768,residential,,,41st Avenue,False,,True,207.65211111341503,,,"LINESTRING (-122.4994106 37.7438809, -122.4995412 37.7457455)",,,,False
65295181,65342742,0.0,419633768,residential,,,41st Avenue,False,,False,207.56330903094425,,,"LINESTRING (-122.4994106 37.7438809, -122.4992998 37.7422992, -122.4992886 37.7421398, -122.4992871 37.742118, -122.4992811 37.7420328, -122.49928 37.7420171)",,,,False
65295183,65295187,0.0,286186803,residential,,,Santiago Street,False,,False,94.4664328780055,,,"LINESTRING (-122.5004819 37.7438338, -122.5015546 37.7437866)",,,,False
65295183,65295181,0.0,286186803,residential,,,Santiago Street,False,,True,94.34284600213036,,,"LINESTRING (-122.5004819 37.7438338, -122.4994106 37.7438809)",,,,False
65295183,11268318786,0.0,437536799,residential,,,42nd Avenue,False,,False,199.56021753358772,,,"LINESTRING (-122.5004819 37.7438338, -122.5004461 37.7433246, -122.5003575 37.7420714, -122.5003555 37.7420419)",,,,False
65295183,65310675,0.0,437536799,residential,,,42nd Avenue,False,,True,207.63106171924588,,,"LINESTRING (-122.5004819 37.7438338, -122.5006038 37.7455803, -122.5006059 37.7456107, -122.5006127 37.7456982)",,,,False
65295187,65295190,0.0,286186803,residential,,,Santiago Street,False,,False,94.40503831787947,,,"LINESTRING (-122.5015546 37.7437866, -122.5026266 37.7437394)",,,,False
65295187,65295183,0.0,286186803,residential,,,Santiago Street,False,,True,94.4664328780055,,,"LINESTRING (-122.5015546 37.7437866, -122.5004819 37.7438338)",,,,False
65295187,65297024,0.0,437536521,residential,,,43rd Avenue,False,,False,207.58600546851176,,,"LINESTRING (-122.5015546 37.7437866, -122.501546 37.7436633, -122.5014321 37.7420396, -122.5014311 37.7420247, -122.501425 37.7419382, -122.5014239 37.7419226)",,,,False
65295187,65297020,0.0,437536521,residential,,,43rd Avenue,False,,True,207.6188048941791,,,"LINESTRING (-122.5015546 37.7437866, -122.5015627 37.7439017, -122.5016852 37.7456509)",,,,False
65295190,65295192,0.0,286186803,residential,,,Santiago Street,False,,False,94.4489945034631,,,"LINESTRING (-122.5026266 37.7437394, -122.5036991 37.7436922)",,,,False
65295190,65295187,0.0,286186803,residential,,,Santiago Street,False,,True,94.40503831787947,,,"LINESTRING (-122.5026266 37.7437394, -122.5015546 37.7437866)",,,,False
65295190,65310678,0.0,437535048,residential,,,44th Avenue,False,,True,207.60818890468656,,,"LINESTRING (-122.5026266 37.7437394, -122.5027573 37.7456036)",,,,False
65295190,65357344,0.0,437535048,residential,,,44th Avenue,False,,False,207.5860008185742,,,"LINESTRING (-122.5026266 37.7437394, -122.5025042 37.7419935, -122.5025031 37.741978, -122.502497 37.7418909, -122.5024959 37.7418754)",,,,False
65295192,65295206,0.0,286186803,residential,,,Santiago Street,False,,False,94.20261774952644,,,"LINESTRING (-122.5036991 37.7436922, -122.5047688 37.7436451)",,,,False
65295192,65295190,0.0,286186803,residential,,,Santiago Street,False,,True,94.4489945034631,,,"LINESTRING (-122.5036991 37.7436922, -122.5026266 37.7437394)",,,,False
65295192,65366846,0.0,437533751,residential,,,45th Avenue,False,,False,207.5850347996652,,,"LINESTRING (-122.5036991 37.7436922, -122.5036912 37.7435792, -122.5035768 37.7419439, -122.5035759 37.7419313, -122.5035697 37.7418432, -122.5035686 37.7418282)",,,,False
65295192,65310680,0.0,437533751,residential,,,45th Avenue,False,,True,207.59611479463567,,,"LINESTRING (-122.5036991 37.7436922, -122.5037073 37.7438095, -122.5038216 37.7454414, -122.5038296 37.7455563)",,,,False
65295206,65295214,0.0,286186803,residential,,,Santiago Street,False,,False,94.36948348425784,,,"LINESTRING (-122.5047688 37.7436451, -122.5058404 37.743598)",,,,False
65295206,65295192,0.0,286186803,residential,,,Santiago Street,False,,True,94.20261774952644,,,"LINESTRING (-122.5047688 37.7436451, -122.5036991 37.7436922)",,,,False
65295206,65309772,0.0,255170287,residential,,,46th Avenue,False,,False,207.5998700079357,,,"LINESTRING (-122.5047688 37.7436451, -122.5047595 37.743512, -122.5046475 37.7419026, -122.5046459 37.7418917, -122.5046392 37.7417959, -122.504638 37.741781)",,,,False
65295206,65309770,0.0,255170287,residential,,,46th Avenue,False,,True,207.57439640311915,,,"LINESTRING (-122.5047688 37.7436451, -122.5047789 37.7437897, -122.5048919 37.7454015, -122.5048994 37.745509)",,,,False
65295214,65295218,0.0,286186803,residential,,,Santiago Street,False,,False,94.29114817421345,,,"LINESTRING (-122.5058404 37.743598, -122.5069111 37.7435508)",,,,False
65295214,65295206,0.0,286186803,residential,,,Santiago Street,False,,True,94.36948348425784,,,"LINESTRING (-122.5058404 37.743598, -122.5047688 37.7436451)",,,,False
65295214,65322161,0.0,225806053,residential,,,47th Avenue,False,,False,207.61164730179647,,,"LINESTRING (-122.5058404 37.743598, -122.5057162 37.7418393, -122.5057102 37.7417521, -122.505709 37.7417338)",,,,False
65295214,65310684,0.0,225806053,residential,,,47th Avenue,False,,True,207.55219123740923,,,"LINESTRING (-122.5058404 37.743598, -122.5059633 37.745352, -122.505971 37.7454617)",,,,False
65295218,65295214,0.0,286186803,residential,,,Santiago Street,False,,True,94.29114817421345,,,"LINESTRING (-122.5069111 37.7435508, -122.5058404 37.743598)",,,,False
65295218,65310688,0.0,8918851,residential,,25 mph,48th Avenue,False,,True,207.5541411980228,,,"LINESTRING (-122.5069111 37.7435508, -122.5069822 37.7445636, -122.5070337 37.7452949, -122.5070421 37.7454145)",,,,False
65295218,65295223,0.0,1272450316,residential,,,Santiago Street,False,,False,26.6476106854562,,,"LINESTRING (-122.5069111 37.7435508, -122.5070451 37.743545, -122.5071127 37.743542, -122.5072137 37.7435376)",,,,False
65295223,65320234,0.0,255170243,tertiary,2,25 mph,Great Highway,False,,False,202.08122825987428,,,"LINESTRING (-122.5072137 37.7435376, -122.5072023 37.7434579, -122.5069774 37.7417892, -122.5069747 37.741769, -122.5069699 37.7417305)",,,,False
65295223,65310690,0.0,255170243,tertiary,2,25 mph,Great Highway,False,,True,207.79698655136903,,,"LINESTRING (-122.5072137 37.7435376, -122.5073405 37.7444846, -122.5074515 37.7453069, -122.5074634 37.7453959)",,,,False
65295223,65295218,0.0,1272450316,residential,,,Santiago Street,False,,True,26.6476106854562,,,"LINESTRING (-122.5072137 37.7435376, -122.5071127 37.743542, -122.5070451 37.743545, -122.5069111 37.7435508)",,,,False
65295530,65295533,0.0,8916376,residential,,,Garces Drive,False,,False,122.61721084005605,,,"LINESTRING (-122.4803093 37.7152134, -122.4804047 37.715276, -122.4808327 37.7155852, -122.4812914 37.7159157, -122.4813432 37.7159529)",,,,False
65295530,65291639,0.0,8916376,residential,,,Garces Drive,False,,True,258.98715441201296,,,"LINESTRING (-122.4803093 37.7152134, -122.4802074 37.715154, -122.4800401 37.7150642, -122.4799838 37.7150483, -122.4799208 37.7150451, -122.4784454 37.7152013, -122.4783973 37.7152064, -122.4783557 37.7152318, -122.4783406 37.7152771, -122.4784345 37.7158558, -122.4784485 37.7159391)",,,,False
65295530,612715995,0.0,48207957,residential,,,Grijalva Drive,False,,True,152.00561943736668,,,"LINESTRING (-122.4803093 37.7152134, -122.4802564 37.7152679, -122.4792892 37.7162699, -122.4792609 37.7163001)",,,,False
65295533,65295536,0.0,8916376,residential,,,Garces Drive,False,,False,32.07909711667368,,,"LINESTRING (-122.4813432 37.7159529, -122.4814202 37.7160074, -122.4816154 37.7161449)",,,,False
65295533,65295530,0.0,8916376,residential,,,Garces Drive,False,,True,122.61721084005602,,,"LINESTRING (-122.4813432 37.7159529, -122.4812914 37.7159157, -122.4808327 37.7155852, -122.4804047 37.715276, -122.4803093 37.7152134)",,,,False
65295533,1196851008,0.0,48208048,residential,,,Bucareli Drive,False,,False,35.24613504171255,,,"LINESTRING (-122.4813432 37.7159529, -122.481393 37.7159163, -122.4816374 37.7157377)",,,,False
65295533,65291647,0.0,48208048,residential,,,Bucareli Drive,False,,True,152.71926415594476,,,"LINESTRING (-122.4813432 37.7159529, -122.4812872 37.7159937, -122.4806149 37.7164855, -122.4801351 37.7168367, -122.4800685 37.7168854)",,,,False
65295536,65295538,0.0,8916376,residential,,,Garces Drive,False,,False,147.27257653826945,,,"LINESTRING (-122.4816154 37.7161449, -122.4816801 37.7161747, -122.4817527 37.7161887, -122.4824431 37.7162121, -122.4832141 37.7162383, -122.483276 37.7162404)",,,,False
65295536,65295533,0.0,8916376,residential,,,Garces Drive,False,,True,32.07909711667368,,,"LINESTRING (-122.4816154 37.7161449, -122.4814202 37.7160074, -122.4813432 37.7159529)",,,,False
65295536,1196851008,0.0,8916664,residential,,,Rivas Avenue,False,,False,45.32005583006806,,,"LINESTRING (-122.4816154 37.7161449, -122.481619 37.7160712, -122.4816374 37.7157377)",,,,False
65295536,65291654,0.0,8916664,residential,,,Rivas Avenue,False,,True,153.7848355226169,,,"LINESTRING (-122.4816154 37.7161449, -122.4816106 37.7162256, -122.481575 37.7168664, -122.4815431 37.7174517, -122.4815391 37.7175266)",,,,False
65295538,65295536,0.0,8916376,residential,,,Garces Drive,False,,True,147.27257653826942,,,"LINESTRING (-122.483276 37.7162404, -122.4832141 37.7162383, -122.4824431 37.7162121, -122.4817527 37.7161887, -122.4816801 37.7161747, -122.4816154 37.7161449)",,,,False
65295538,65337335,0.0,225808826,residential,,,Arballo Drive,False,,True,33.066423916187084,,,"LINESTRING (-122.483276 37.7162404, -122.483272 37.7163106, -122.4832599 37.7165375)",,,,False
65295538,65330829,0.0,225808827,residential,,,Arballo Drive,False,,False,83.80457373319994,,,"LINESTRING (-122.483276 37.7162404, -122.4832788 37.7161916, -122.4833191 37.7154875)",,,,False
65295538,65295543,0.0,225808831,residential,,,Garces Drive,False,,False,104.15154207722875,,,"LINESTRING (-122.483276 37.7162404, -122.4833769 37.7162434, -122.4841236 37.7162659, -122.4842389 37.7162532, -122.4843462 37.7162235, -122.4844373 37.716181)",,,,False
65295543,258967501,0.0,8918821,residential,,,Vidal Drive,True,,False,242.9477616277061,,,"LINESTRING (-122.4844373 37.716181, -122.4844748 37.7162743, -122.484515 37.7163634, -122.4846652 37.7166414, -122.4847121 37.7167477, -122.4847403 37.7168557, -122.4847577 37.7169748, -122.4847618 37.7170827, -122.4847538 37.7172949, -122.4847496 37.717484, -122.4847469 37.7176771, -122.4847457 37.7183219)",,,,False
65295543,65330829,0.0,47107945,residential,,,Vidal Drive,False,,False,134.07869300726549,,,"LINESTRING (-122.4844373 37.716181, -122.4843702 37.7160897, -122.4842911 37.7159973, -122.4838688 37.7155933, -122.4837748 37.7155258, -122.48366 37.715502, -122.4833191 37.7154875)",,,,False
65295543,65295556,0.0,225808831,residential,,,Garces Drive,False,,False,69.22789008030362,,,"LINESTRING (-122.4844373 37.716181, -122.4845769 37.7160707, -122.4846305 37.7159943, -122.4846627 37.7158946, -122.4846734 37.715797, -122.4846708 37.7157397, -122.484652 37.7156824, -122.4846171 37.7156272)",,,,False
65295543,65295538,0.0,225808831,residential,,,Garces Drive,False,,True,104.15154207722875,,,"LINESTRING (-122.4844373 37.716181, -122.4843462 37.7162235, -122.4842389 37.7162532, -122.4841236 37.7162659, -122.4833769 37.7162434, -122.483276 37.7162404)",,,,False
65295556,65295543,0.0,225808831,residential,,,Garces Drive,False,,True,69.22789008030362,,,"LINESTRING (-122.4846171 37.7156272, -122.484652 37.7156824, -122.4846708 37.7157397, -122.4846734 37.715797, -122.4846627 37.7158946, -122.4846305 37.7159943, -122.4845769 37.7160707, -122.4844373 37.716181)",,,,False
65296100,65310665,0.0,255170257,residential,,,Rivera Street,False,,False,94.56156745125874,,,"LINESTRING (-122.4952551 37.7459347, -122.4953525 37.7459304, -122.4954067 37.745928, -122.496235 37.7458914, -122.4963289 37.7458873)",,,,False
65296100,65289521,0.0,255170257,residential,,,Rivera Street,False,,True,40.182664049041904,,,"LINESTRING (-122.4952551 37.7459347, -122.4951625 37.7459388, -122.4949093 37.7459499, -122.4947988 37.7459548)",,,,False
65296100,65295170,0.0,437538522,residential,,,37th Avenue,False,,False,207.7187262055371,,,"LINESTRING (-122.4952551 37.7459347, -122.4952491 37.7458487, -122.4952474 37.7458248, -122.4951324 37.7441829, -122.4951245 37.7440695)",,,,False
65296104,65329581,0.0,516569605,residential,,,Ulloa Street,False,,False,94.63014941600416,,,"LINESTRING (-122.4948631 37.7403392, -122.4959376 37.7402918)",,,,False
65296104,65289545,0.0,286180605,residential,,,Ulloa Street,False,,True,40.17753276492296,,,"LINESTRING (-122.4948631 37.7403392, -122.4945362 37.7403537, -122.4945094 37.7403549, -122.4944069 37.7403594)",,,,False
65296104,65296105,0.0,516569604,residential,,,37th Avenue,False,,False,207.5078265767621,,,"LINESTRING (-122.4948631 37.7403392, -122.4948563 37.7402417, -122.4947406 37.7385919, -122.4947397 37.7385792, -122.4947325 37.7384759)",,,,False
65296104,6356789739,0.0,1102261339,residential,,,37th Avenue,False,,True,200.82540524302564,,,"LINESTRING (-122.4948631 37.7403392, -122.4948711 37.740454, -122.4949854 37.7420852, -122.4949868 37.7421054, -122.4949894 37.7421425)",,,,False
65296105,65329583,0.0,286180036,tertiary,2,25 mph,Vicente Street,False,,False,94.65931768183928,,,"LINESTRING (-122.4947325 37.7384759, -122.4948393 37.7384704, -122.4958073 37.7384285)",,,,False
65296105,65289552,0.0,"[417276720, 286180036]",tertiary,"['2', '3']",25 mph,Vicente Street,False,,True,40.16915092611119,,,"LINESTRING (-122.4947325 37.7384759, -122.4946476 37.7384797, -122.4946265 37.7384806, -122.4944068 37.7384903, -122.4943808 37.7384914, -122.4942764 37.738496)",,,,False
65296105,65287871,0.0,516569604,residential,,,37th Avenue,False,,False,207.5966627965786,,,"LINESTRING (-122.4947325 37.7384759, -122.4947265 37.7383905, -122.4947253 37.7383731, -122.4946093 37.7367167, -122.4946019 37.7366118)",,,,False
65296105,65296104,0.0,516569604,residential,,,37th Avenue,False,,True,207.50782657676217,,,"LINESTRING (-122.4947325 37.7384759, -122.4947397 37.7385792, -122.4947406 37.7385919, -122.4948563 37.7402417, -122.4948631 37.7403392)",,,,False
65296110,4407739094,0.0,169793699,secondary_link,,,,True,,False,42.93284715069347,,,"LINESTRING (-122.494475 37.7347999, -122.4944373 37.7348028, -122.4944018 37.7348099, -122.4943673 37.7348197, -122.4943362 37.7348335, -122.4942101 37.7349014, -122.4941707 37.7349125, -122.4941349 37.7349142, -122.4940247 37.7349027)",,,cloverleaf,False
65296110,65329585,0.0,169793700,residential,,,Yorba Street,False,,False,95.83978050604884,,,"LINESTRING (-122.494475 37.7347999, -122.4945159 37.7347741, -122.4945555 37.7347601, -122.4945837 37.7347565, -122.4945996 37.7347536, -122.4955475 37.7347133)",,,,False
65296110,1809551380,0.0,184501643,secondary,2,,37th Avenue,False,,False,93.00473935808397,,,"LINESTRING (-122.494475 37.7347999, -122.4944662 37.7347213, -122.4944668 37.7347049, -122.4944245 37.7340783, -122.4944228 37.7340562, -122.4944159 37.7339649)",,,cloverleaf,False
65296110,65287871,0.0,800038563,residential,,,37th Avenue,False,,True,201.7875714068552,,,"LINESTRING (-122.494475 37.7347999, -122.4944855 37.7349324, -122.4944874 37.7349532, -122.4944876 37.7349802, -122.4945952 37.7365161, -122.4946019 37.7366118)",,,,False
65296591,4047651410,0.0,8916428,residential,,,Palos Place,False,,False,79.22739361689094,,,"LINESTRING (-122.4850422 37.7350943, -122.4850384 37.7350462, -122.4849958 37.7344731, -122.4849898 37.734383)",,,,False
65296591,1196702052,0.0,48435257,residential,,,Crestlake Drive,False,,False,78.73433686745115,,,"LINESTRING (-122.4850422 37.7350943, -122.4851716 37.7350786, -122.4852908 37.7350647, -122.4856386 37.7350285, -122.4857814 37.7350161, -122.4859304 37.7350067)",,,,False
65296591,65317286,0.0,48435257,residential,,,Crestlake Drive,False,,True,81.13933372596206,,,"LINESTRING (-122.4850422 37.7350943, -122.4849309 37.7351104, -122.4848186 37.7351291, -122.4847091 37.7351481, -122.4845901 37.7351714, -122.4844918 37.7351934, -122.4843833 37.7352199, -122.484276 37.7352466, -122.4842406 37.7352561, -122.4841512 37.7352803)",,,,False
65296954,1607089652,0.0,8921003,residential,,25 mph,Holloway Avenue,False,,False,42.64180406445436,,,"LINESTRING (-122.4675982 37.7216618, -122.468083 37.7216586)",,,,False
65296954,65297427,0.0,8921003,residential,,25 mph,Holloway Avenue,False,,True,36.34375895516892,,,"LINESTRING (-122.4675982 37.7216618, -122.467185 37.7216642)",,,,False
65296954,65296961,0.0,8916446,residential,,,Corona Street,False,,False,209.58865090022792,,,"LINESTRING (-122.4675982 37.7216618, -122.4675907 37.7217668, -122.4675765 37.7218703, -122.4675466 37.7220049, -122.4675007 37.7221428, -122.4674358 37.7222828, -122.4673614 37.7224246, -122.4672777 37.7225712, -122.4671892 37.7227092, -122.4670928 37.7228512, -122.4667965 37.7232513, -122.466707 37.7233872)",,,,False
65296961,65332289,0.0,166304349,residential,,,Urbano Drive,False,,True,90.98224111503866,,,"LINESTRING (-122.466707 37.7233872, -122.46773 37.7235086)",,,,False
65296961,65296970,0.0,8916446,residential,,,Corona Street,False,,False,232.60654903116875,,,"LINESTRING (-122.466707 37.7233872, -122.466612 37.7235557, -122.4665231 37.7237254, -122.4664509 37.7238952, -122.4663893 37.7240673, -122.4663411 37.7242341, -122.4663019 37.7244026, -122.4662772 37.7245717, -122.466263 37.7247438, -122.4662602 37.7249288, -122.4662665 37.7250941, -122.4662823 37.7252678, -122.466298 37.7253596, -122.4663079 37.7254225)",,,,False
65296961,65296954,0.0,8916446,residential,,,Corona Street,False,,True,209.5886509002279,,,"LINESTRING (-122.466707 37.7233872, -122.4667965 37.7232513, -122.4670928 37.7228512, -122.4671892 37.7227092, -122.4672777 37.7225712, -122.4673614 37.7224246, -122.4674358 37.7222828, -122.4675007 37.7221428, -122.4675466 37.7220049, -122.4675765 37.7218703, -122.4675907 37.7217668, -122.4675982 37.7216618)",,,,False
65296970,65296961,0.0,8916446,residential,,,Corona Street,False,,True,232.60654903116867,,,"LINESTRING (-122.4663079 37.7254225, -122.466298 37.7253596, -122.4662823 37.7252678, -122.4662665 37.7250941, -122.4662602 37.7249288, -122.466263 37.7247438, -122.4662772 37.7245717, -122.4663019 37.7244026, -122.4663411 37.7242341, -122.4663893 37.7240673, -122.4664509 37.7238952, -122.4665231 37.7237254, -122.466612 37.7235557, -122.466707 37.7233872)",,,,False
65296970,8274993660,0.0,890256199,residential,,,,True,,False,3.7632028633860872,,,"LINESTRING (-122.4663079 37.7254225, -122.4662932 37.7254268, -122.4662891 37.725448)",,,,False
65297020,65310678,0.0,255170258,residential,,,Rivera Street,False,,False,94.41206559546224,,,"LINESTRING (-122.5016852 37.7456509, -122.5027573 37.7456036)",,,,False
65297020,65310675,0.0,255170258,residential,,,Rivera Street,False,,True,94.44712122217436,,,"LINESTRING (-122.5016852 37.7456509, -122.5006127 37.7456982)",,,,False
65297020,65295187,0.0,437536521,residential,,,43rd Avenue,False,,False,207.6188048941791,,,"LINESTRING (-122.5016852 37.7456509, -122.5015627 37.7439017, -122.5015546 37.7437866)",,,,False
65297024,65297026,0.0,437536521,residential,,,43rd Avenue,False,,False,207.93068085060483,,,"LINESTRING (-122.5014239 37.7419226, -122.5014228 37.7419072, -122.501417 37.741825, -122.5014154 37.7418022, -122.5013016 37.7401773, -122.5012931 37.7400555)",,,,False
65297024,65295187,0.0,437536521,residential,,,43rd Avenue,False,,True,207.58600546851173,,,"LINESTRING (-122.5014239 37.7419226, -122.501425 37.7419382, -122.5014311 37.7420247, -122.5014321 37.7420396, -122.501546 37.7436633, -122.5015546 37.7437866)",,,,False
65297024,11268318790,0.0,1216146650,tertiary,1,,Taraval Street,True,,False,96.22692778032324,,,"LINESTRING (-122.5014239 37.7419226, -122.5013975 37.7419083, -122.5013543 37.7418841, -122.501328 37.7418836, -122.5009983 37.7418775, -122.5009691 37.7418788, -122.5007097 37.7418902, -122.5004547 37.7419019, -122.5003461 37.7419076)",,,,False
65297024,65357344,0.0,1216146651,tertiary,1,,Taraval Street,True,,False,100.13988841819838,,,"LINESTRING (-122.5014239 37.7419226, -122.5014493 37.7419371, -122.5014952 37.7419625, -122.5015291 37.741964, -122.5018187 37.7419763, -122.501879 37.7419737, -122.5023913 37.7419516, -122.5024308 37.7419499, -122.502481 37.7418916, -122.5024959 37.7418754)",,,,False
65297024,65357344,1.0,1216148096,tertiary,,,Taraval Street,False,,True,94.4074631387663,,,"LINESTRING (-122.5014239 37.7419226, -122.5015267 37.7419181, -122.5023603 37.7418812, -122.5023861 37.7418802, -122.5024959 37.7418754)",60',,,False
65297024,11268318789,0.0,1216148096,tertiary,,,Taraval Street,False,,False,35.00707145863129,,,"LINESTRING (-122.5014239 37.7419226, -122.5013313 37.7419267, -122.5010264 37.7419402)",60',,,False
65297026,65353320,0.0,516569605,residential,,,Ulloa Street,False,,False,94.40162162520296,,,"LINESTRING (-122.5012931 37.7400555, -122.502365 37.7400082)",,,,False
65297026,65297028,0.0,437536521,residential,,,43rd Avenue,False,,False,207.48513661458347,,,"LINESTRING (-122.5012931 37.7400555, -122.5012844 37.7399313, -122.5011712 37.7383147, -122.5011697 37.7382934, -122.5011626 37.7381924)",,,,False
65297026,65297024,0.0,437536521,residential,,,43rd Avenue,False,,True,207.93068085060483,,,"LINESTRING (-122.5012931 37.7400555, -122.5013016 37.7401773, -122.5014154 37.7418022, -122.501417 37.741825, -122.5014228 37.7419072, -122.5014239 37.7419226)",,,,False
65297026,65330010,0.0,516569605,residential,,,Ulloa Street,False,,True,94.50753646659774,,,"LINESTRING (-122.5012931 37.7400555, -122.5003245 37.7400983, -122.50022 37.7401029)",,,,False
65297028,65287888,0.0,437536521,residential,,,43rd Avenue,False,,False,207.78638214037852,,,"LINESTRING (-122.5011626 37.7381924, -122.5011564 37.7381051, -122.5011537 37.7380662, -122.5011311 37.7377438, -122.5010398 37.7364411, -122.5010381 37.7364168, -122.5010318 37.7363266)",,,,False
65297028,65297026,0.0,437536521,residential,,,43rd Avenue,False,,True,207.48513661458347,,,"LINESTRING (-122.5011626 37.7381924, -122.5011697 37.7382934, -122.5011712 37.7383147, -122.5012844 37.7399313, -122.5012931 37.7400555)",,,,False
65297028,65340972,0.0,449203885,tertiary,2,25 mph,Vicente Street,False,,False,94.39521235675087,,,"LINESTRING (-122.5011626 37.7381924, -122.5012653 37.7381879, -122.5015021 37.7381774, -122.5017756 37.7381653, -122.5018687 37.7381612, -122.5022344 37.7381451)",,,,False
65297028,65330013,0.0,449203885,tertiary,2,25 mph,Vicente Street,False,,True,94.5268484436217,,,"LINESTRING (-122.5011626 37.7381924, -122.501074 37.7381963, -122.5001898 37.7382353, -122.5000893 37.7382397)",,,,False
65297035,2630856848,0.0,437536521,residential,,,43rd Avenue,False,,False,17.19610109693969,,,"LINESTRING (-122.5010593 37.7352949, -122.5011293 37.7351505)",,,,False
65297035,65357346,0.0,225840336,secondary,2,35 mph,Sloat Boulevard,True,,False,90.8557936663375,,,"LINESTRING (-122.5010593 37.7352949, -122.5011232 37.7353134, -122.5011857 37.7353308, -122.501229 37.7353435, -122.5013019 37.7353634, -122.5013745 37.7353821, -122.5014479 37.7353995, -122.5015225 37.7354162, -122.5015946 37.7354316, -122.5016385 37.7354407, -122.5016707 37.7354469, -122.5017412 37.7354602, -122.5018174 37.7354738, -122.5018896 37.7354856, -122.5019623 37.7354964, -122.5020546 37.7355085)",,,,False
65297035,65287888,0.0,437536521,residential,,,43rd Avenue,False,,True,115.97479872037628,,,"LINESTRING (-122.5010593 37.7352949, -122.50102 37.7353769, -122.5010108 37.7353968, -122.500994 37.7354372, -122.5009816 37.735489, -122.5009779 37.7355348, -122.5009796 37.7355814, -122.5010239 37.7362138, -122.5010258 37.7362408, -122.5010318 37.7363266)",,,,False
65297108,4062847020,0.0,8916451,residential,,,24th Avenue,False,,False,151.67462012507863,,,"LINESTRING (-122.4801304 37.7325144, -122.4801238 37.7324274, -122.4801209 37.7323863, -122.4800391 37.7312391, -122.4800339 37.7311525)",,,,False
65297108,4062847056,0.0,8916451,residential,,,24th Avenue,False,,True,214.40833731432812,,,"LINESTRING (-122.4801304 37.7325144, -122.4801383 37.7326319, -122.4801391 37.7326427, -122.4802595 37.7343482, -122.4802667 37.7344396)",,,,False
65297108,65309568,0.0,48435258,tertiary,2,,Ocean Avenue,False,,False,77.54327071997602,,,"LINESTRING (-122.4801304 37.7325144, -122.4802285 37.7325101, -122.4805713 37.732495, -122.4809192 37.7324797, -122.4810108 37.7324757)",,,,False
65297108,65329934,0.0,48435258,tertiary,2,,Ocean Avenue,False,,True,77.52566892324974,,,"LINESTRING (-122.4801304 37.7325144, -122.4800465 37.7325181, -122.4796893 37.7325338, -122.4793452 37.7325489, -122.4792502 37.7325531)",,,,False
65297144,65309583,0.0,89812411,tertiary,,,Taraval Street,False,,False,94.69847752995604,,,"LINESTRING (-122.4810669 37.7428196, -122.4811595 37.7428156, -122.482041 37.7427764, -122.4821422 37.742772)",,,,False
